panel,quantity,units,a_per_day,time_day,value,pixel_spread
PrP_Sc,total PrPSc concentration,nM,0.094,230.652,-0.2198,0.1998
PrP_Sc,total PrPSc concentration,nM,0.094,231.642,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,232.632,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,233.622,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,234.612,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,235.602,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,237.582,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,238.573,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,239.563,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,240.553,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,241.543,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,242.533,-0.2198,0.1998
PrP_Sc,total PrPSc concentration,nM,0.094,244.513,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,245.503,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,246.493,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,247.483,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,248.473,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,251.444,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,252.434,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,253.424,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,254.414,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,255.404,-0.1199,0.3996
PrP_Sc,total PrPSc concentration,nM,0.094,257.384,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,258.374,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,259.365,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,260.355,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,261.345,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,262.335,-0.1199,0.3996
PrP_Sc,total PrPSc concentration,nM,0.094,264.315,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,265.305,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,266.295,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,267.285,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,268.275,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,270.256,-0.1199,0.3996
PrP_Sc,total PrPSc concentration,nM,0.094,271.246,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,272.236,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,273.226,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,274.216,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,275.206,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,277.186,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,278.176,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,279.167,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,280.157,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,281.147,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,282.137,-0.1199,0.3996
PrP_Sc,total PrPSc concentration,nM,0.094,284.117,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,285.107,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,286.097,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,287.087,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,288.077,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,290.058,-0.2198,0.1998
PrP_Sc,total PrPSc concentration,nM,0.094,291.048,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,292.038,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,293.028,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,294.018,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,295.008,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,296.988,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,297.978,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,303.919,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,304.909,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,305.899,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,306.889,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,307.879,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,309.86,-0.1199,0.3996
PrP_Sc,total PrPSc concentration,nM,0.094,310.85,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,311.84,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,312.83,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,313.82,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,314.81,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,316.79,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,317.78,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,318.77,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,319.76,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,320.751,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,321.741,-0.1199,0.3996
PrP_Sc,total PrPSc concentration,nM,0.094,323.721,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,324.711,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,325.701,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,326.691,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,327.681,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,329.661,-0.1199,0.3996
PrP_Sc,total PrPSc concentration,nM,0.094,330.652,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,331.642,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,332.632,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,333.622,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,334.612,-0.2198,0.5994
PrP_Sc,total PrPSc concentration,nM,0.094,336.592,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,337.582,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,338.572,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,339.562,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,340.553,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,341.543,-0.2198,0.1998
PrP_Sc,total PrPSc concentration,nM,0.094,343.523,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,344.513,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,345.503,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,346.493,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,347.483,-0.1199,0.7992
PrP_Sc,total PrPSc concentration,nM,0.094,351.444,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,352.434,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,353.424,-0.02,0.999
PrP_Sc,total PrPSc concentration,nM,0.094,354.414,-0.1199,0.7992
aggregates,PrPSc aggregate concentration,nM,0.0235,11.648,0.0385,0.0311
aggregates,PrPSc aggregate concentration,nM,0.0235,12.639,0.023,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,13.631,0.0385,0.0933
aggregates,PrPSc aggregate concentration,nM,0.0235,14.622,0.0696,0.0311
aggregates,PrPSc aggregate concentration,nM,0.0235,15.613,0.0541,0.0
aggregates,PrPSc aggregate concentration,nM,0.0235,16.605,0.0385,0.0311
aggregates,PrPSc aggregate concentration,nM,0.0235,17.596,0.023,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,18.587,0.023,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,19.579,0.023,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,20.57,0.0541,0.0622
aggregates,PrPSc aggregate concentration,nM,0.0235,21.561,0.0541,0.0622
aggregates,PrPSc aggregate concentration,nM,0.0235,22.553,0.0541,0.0622
aggregates,PrPSc aggregate concentration,nM,0.0235,23.544,0.0541,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,24.535,0.0541,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,25.527,0.0851,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,26.518,0.0851,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,27.509,0.0696,0.0933
aggregates,PrPSc aggregate concentration,nM,0.0235,28.501,0.0851,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,29.492,0.1007,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,30.483,0.1162,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,31.475,0.1473,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,32.466,0.1784,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,33.457,0.194,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,34.449,0.2095,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,35.44,0.2561,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,36.431,0.2872,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,37.423,0.3183,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,38.414,0.3649,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,39.405,0.3805,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,40.397,0.4427,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,41.388,0.4893,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,42.379,0.5515,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,43.371,0.5981,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,44.362,0.6914,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,45.353,0.7536,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,46.344,0.8468,0.2798
aggregates,PrPSc aggregate concentration,nM,0.0235,47.336,0.9556,0.3109
aggregates,PrPSc aggregate concentration,nM,0.0235,48.327,1.0644,0.2798
aggregates,PrPSc aggregate concentration,nM,0.0235,49.318,1.1888,0.342
aggregates,PrPSc aggregate concentration,nM,0.0235,50.31,1.3132,0.342
aggregates,PrPSc aggregate concentration,nM,0.0235,51.301,1.4531,0.3109
aggregates,PrPSc aggregate concentration,nM,0.0235,52.292,1.5774,0.3109
aggregates,PrPSc aggregate concentration,nM,0.0235,53.284,1.7329,0.3731
aggregates,PrPSc aggregate concentration,nM,0.0235,54.275,1.8883,0.3731
aggregates,PrPSc aggregate concentration,nM,0.0235,55.266,2.0282,0.4042
aggregates,PrPSc aggregate concentration,nM,0.0235,56.258,2.2147,0.4663
aggregates,PrPSc aggregate concentration,nM,0.0235,57.249,2.4168,0.4974
aggregates,PrPSc aggregate concentration,nM,0.0235,58.24,2.6189,0.4663
aggregates,PrPSc aggregate concentration,nM,0.0235,59.232,2.8365,0.5285
aggregates,PrPSc aggregate concentration,nM,0.0235,60.223,3.0697,0.4974
aggregates,PrPSc aggregate concentration,nM,0.0235,61.214,3.2562,0.4974
aggregates,PrPSc aggregate concentration,nM,0.0235,62.206,3.4894,0.5285
aggregates,PrPSc aggregate concentration,nM,0.0235,63.197,3.7381,0.5285
aggregates,PrPSc aggregate concentration,nM,0.0235,64.188,3.9402,0.5596
aggregates,PrPSc aggregate concentration,nM,0.0235,65.18,4.2044,0.5907
aggregates,PrPSc aggregate concentration,nM,0.0235,66.171,4.4531,0.5285
aggregates,PrPSc aggregate concentration,nM,0.0235,67.162,4.6708,0.5285
aggregates,PrPSc aggregate concentration,nM,0.0235,68.154,4.9039,0.5596
aggregates,PrPSc aggregate concentration,nM,0.0235,69.145,5.1526,0.5596
aggregates,PrPSc aggregate concentration,nM,0.0235,70.136,5.4014,0.6218
aggregates,PrPSc aggregate concentration,nM,0.0235,71.128,5.6812,0.684
aggregates,PrPSc aggregate concentration,nM,0.0235,72.119,6.0076,0.6529
aggregates,PrPSc aggregate concentration,nM,0.0235,73.11,6.2718,0.684
aggregates,PrPSc aggregate concentration,nM,0.0235,74.102,6.5672,0.6529
aggregates,PrPSc aggregate concentration,nM,0.0235,75.093,6.8625,0.684
aggregates,PrPSc aggregate concentration,nM,0.0235,76.084,7.1268,0.6529
aggregates,PrPSc aggregate concentration,nM,0.0235,77.076,7.4377,0.6529
aggregates,PrPSc aggregate concentration,nM,0.0235,78.067,7.7175,0.5907
aggregates,PrPSc aggregate concentration,nM,0.0235,79.058,7.9507,0.5596
aggregates,PrPSc aggregate concentration,nM,0.0235,80.05,8.2149,0.5907
aggregates,PrPSc aggregate concentration,nM,0.0235,81.041,8.4636,0.5907
aggregates,PrPSc aggregate concentration,nM,0.0235,82.032,8.6968,0.5596
aggregates,PrPSc aggregate concentration,nM,0.0235,83.024,8.961,0.5907
aggregates,PrPSc aggregate concentration,nM,0.0235,84.015,9.2253,0.5596
aggregates,PrPSc aggregate concentration,nM,0.0235,85.006,9.474,0.5596
aggregates,PrPSc aggregate concentration,nM,0.0235,85.998,9.7227,0.5596
aggregates,PrPSc aggregate concentration,nM,0.0235,86.989,9.987,0.5907
aggregates,PrPSc aggregate concentration,nM,0.0235,87.98,10.2512,0.6218
aggregates,PrPSc aggregate concentration,nM,0.0235,88.971,10.5155,0.6529
aggregates,PrPSc aggregate concentration,nM,0.0235,89.963,10.7797,0.5596
aggregates,PrPSc aggregate concentration,nM,0.0235,90.954,11.0129,0.5285
aggregates,PrPSc aggregate concentration,nM,0.0235,91.945,11.2305,0.5285
aggregates,PrPSc aggregate concentration,nM,0.0235,92.937,11.4792,0.5285
aggregates,PrPSc aggregate concentration,nM,0.0235,93.928,11.6813,0.5596
aggregates,PrPSc aggregate concentration,nM,0.0235,94.919,11.93,0.5596
aggregates,PrPSc aggregate concentration,nM,0.0235,95.911,12.1632,0.5285
aggregates,PrPSc aggregate concentration,nM,0.0235,96.902,12.3964,0.4974
aggregates,PrPSc aggregate concentration,nM,0.0235,97.893,12.614,0.5596
aggregates,PrPSc aggregate concentration,nM,0.0235,98.885,12.8627,0.5596
aggregates,PrPSc aggregate concentration,nM,0.0235,99.876,13.0803,0.5596
aggregates,PrPSc aggregate concentration,nM,0.0235,100.867,13.3135,0.5285
aggregates,PrPSc aggregate concentration,nM,0.0235,101.859,13.5311,0.4663
aggregates,PrPSc aggregate concentration,nM,0.0235,102.85,13.7487,0.4663
aggregates,PrPSc aggregate concentration,nM,0.0235,103.841,13.9197,0.4974
aggregates,PrPSc aggregate concentration,nM,0.0235,104.833,14.1374,0.4352
aggregates,PrPSc aggregate concentration,nM,0.0235,105.824,14.3239,0.4352
aggregates,PrPSc aggregate concentration,nM,0.0235,106.815,14.526,0.4663
aggregates,PrPSc aggregate concentration,nM,0.0235,107.807,14.728,0.4352
aggregates,PrPSc aggregate concentration,nM,0.0235,108.798,14.899,0.4042
aggregates,PrPSc aggregate concentration,nM,0.0235,109.789,15.0234,0.342
aggregates,PrPSc aggregate concentration,nM,0.0235,110.781,15.1944,0.3109
aggregates,PrPSc aggregate concentration,nM,0.0235,111.772,15.3187,0.3731
aggregates,PrPSc aggregate concentration,nM,0.0235,112.763,15.4897,0.4663
aggregates,PrPSc aggregate concentration,nM,0.0235,113.755,15.6763,0.4042
aggregates,PrPSc aggregate concentration,nM,0.0235,114.746,15.8472,0.4352
aggregates,PrPSc aggregate concentration,nM,0.0235,115.737,16.0649,0.4974
aggregates,PrPSc aggregate concentration,nM,0.0235,116.729,16.2669,0.5285
aggregates,PrPSc aggregate concentration,nM,0.0235,117.72,16.469,0.4352
aggregates,PrPSc aggregate concentration,nM,0.0235,118.711,16.6556,0.4352
aggregates,PrPSc aggregate concentration,nM,0.0235,119.703,16.811,0.3731
aggregates,PrPSc aggregate concentration,nM,0.0235,120.694,16.9975,0.3731
aggregates,PrPSc aggregate concentration,nM,0.0235,121.685,17.1219,0.4352
aggregates,PrPSc aggregate concentration,nM,0.0235,122.677,17.3084,0.3731
aggregates,PrPSc aggregate concentration,nM,0.0235,123.668,17.4639,0.3731
aggregates,PrPSc aggregate concentration,nM,0.0235,124.659,17.6038,0.342
aggregates,PrPSc aggregate concentration,nM,0.0235,125.651,17.7592,0.342
aggregates,PrPSc aggregate concentration,nM,0.0235,126.642,17.8991,0.3731
aggregates,PrPSc aggregate concentration,nM,0.0235,127.633,18.0079,0.342
aggregates,PrPSc aggregate concentration,nM,0.0235,128.625,18.1323,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,129.616,18.21,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,130.607,18.3499,0.4042
aggregates,PrPSc aggregate concentration,nM,0.0235,131.599,18.4898,0.4352
aggregates,PrPSc aggregate concentration,nM,0.0235,132.59,18.6608,0.342
aggregates,PrPSc aggregate concentration,nM,0.0235,133.581,18.8162,0.342
aggregates,PrPSc aggregate concentration,nM,0.0235,134.572,18.925,0.3109
aggregates,PrPSc aggregate concentration,nM,0.0235,135.564,19.0028,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,136.555,19.0805,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,137.546,19.1271,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,138.538,19.2048,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,139.529,19.2981,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,140.52,19.3758,0.2798
aggregates,PrPSc aggregate concentration,nM,0.0235,141.512,19.4847,0.3109
aggregates,PrPSc aggregate concentration,nM,0.0235,142.503,19.609,0.3109
aggregates,PrPSc aggregate concentration,nM,0.0235,143.494,19.7334,0.3731
aggregates,PrPSc aggregate concentration,nM,0.0235,144.486,19.8577,0.3731
aggregates,PrPSc aggregate concentration,nM,0.0235,145.477,19.9665,0.2798
aggregates,PrPSc aggregate concentration,nM,0.0235,146.468,20.0753,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,147.46,20.1375,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,148.451,20.2463,0.2798
aggregates,PrPSc aggregate concentration,nM,0.0235,149.442,20.3551,0.3109
aggregates,PrPSc aggregate concentration,nM,0.0235,150.434,20.4484,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,151.425,20.5572,0.2798
aggregates,PrPSc aggregate concentration,nM,0.0235,152.416,20.6505,0.2798
aggregates,PrPSc aggregate concentration,nM,0.0235,153.408,20.7593,0.3109
aggregates,PrPSc aggregate concentration,nM,0.0235,154.399,20.8681,0.2798
aggregates,PrPSc aggregate concentration,nM,0.0235,155.39,20.9614,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,156.382,20.9925,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,157.373,21.0391,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,158.364,21.1324,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,159.356,21.2101,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,160.347,21.3034,0.2798
aggregates,PrPSc aggregate concentration,nM,0.0235,161.338,21.3655,0.2798
aggregates,PrPSc aggregate concentration,nM,0.0235,162.33,21.4588,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,163.321,21.521,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,164.312,21.6142,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,165.304,21.6609,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,166.295,21.7075,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,167.286,21.7852,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,168.278,21.8474,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,169.269,21.894,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,170.26,21.9407,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,171.252,21.9873,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,172.243,22.065,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,173.234,22.1428,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,174.226,22.1894,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,175.217,22.236,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,176.208,22.2827,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,177.2,22.3137,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,178.191,22.3915,0.2798
aggregates,PrPSc aggregate concentration,nM,0.0235,179.182,22.4692,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,180.173,22.5469,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,181.165,22.6091,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,182.156,22.6402,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,183.147,22.6868,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,184.139,22.7024,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,185.13,22.7024,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,186.121,22.7179,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,187.113,22.7334,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,188.104,22.7334,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,189.095,22.7179,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,190.087,22.7645,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,191.078,22.8112,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,192.069,22.8423,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,193.061,22.8733,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,194.052,22.9044,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,195.043,22.9355,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,196.035,22.9977,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,197.026,23.0599,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,198.017,23.1065,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,199.009,23.1376,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,200.0,23.1842,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,200.991,23.2309,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,201.983,23.2464,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,202.974,23.262,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,203.965,23.293,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,204.957,23.3397,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,205.948,23.3863,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,206.939,23.4485,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,207.931,23.5107,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,208.922,23.5573,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,209.913,23.6039,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,210.905,23.6195,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,211.896,23.635,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,212.887,23.6195,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,213.879,23.5573,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,214.87,23.5262,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,215.861,23.4951,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,216.853,23.5107,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,217.844,23.5418,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,218.835,23.5418,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,219.827,23.5884,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,220.818,23.6039,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,221.809,23.6506,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,222.8,23.6972,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,223.792,23.7438,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,224.783,23.806,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,225.774,23.8526,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,226.766,23.9459,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,227.757,24.0236,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,228.748,24.0858,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,229.74,24.0858,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,230.731,24.1014,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,231.722,24.1169,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,232.714,24.1635,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,233.705,24.1635,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,234.696,24.148,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,235.688,24.0858,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,236.679,24.0392,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,237.67,24.0236,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,238.662,24.0703,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,239.653,24.1169,0.2487
aggregates,PrPSc aggregate concentration,nM,0.0235,240.644,24.1791,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,241.636,24.1946,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,242.627,24.1946,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,243.618,24.2257,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,244.61,24.2568,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,245.601,24.3034,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,246.592,24.319,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,247.584,24.3812,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,248.575,24.4433,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,249.566,24.4278,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,250.558,24.4278,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,251.549,24.4589,0.1865
aggregates,PrPSc aggregate concentration,nM,0.0235,252.54,24.5521,0.3109
aggregates,PrPSc aggregate concentration,nM,0.0235,253.532,24.6299,0.2176
aggregates,PrPSc aggregate concentration,nM,0.0235,254.523,24.661,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,255.514,24.661,0.1554
aggregates,PrPSc aggregate concentration,nM,0.0235,256.506,24.6765,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,257.497,24.7076,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,258.488,24.7076,0.1244
aggregates,PrPSc aggregate concentration,nM,0.0235,259.48,24.6765,0.1865
