# Source: Samoilov et al. (2005) PNAS 102:2310-2315, Fig. 3A -- one exact
# Gillespie trajectory of Expressions 7 and 8 (black = X, green = X*).
# Method: article PDF page 3 rendered at 600 dpi with pdftoppm and cropped to
# the Fig. 3A panel (-x 2820 -y 380 -W 1800 -H 1520). Trace ink = pixels with
# mean RGB < 165, split into the X band (1150 < value < 2050) and the X* band
# (-60 < value < 700); the two traces are separated by >1000 molecules so the
# split is unambiguous. Each image column spans 0.00746 time units; the column
# min/mean/max of the ink is reported as lo/mid/hi. 'mid' is the ink centroid
# and estimates the local time-average of the plotted trajectory; lo/hi give
# the local excursion envelope (line width inflates it by about +-8 molecules).
# Axis calibration from tick-mark centers (not the frame): rows
# 148.5/378.5/604.5/836.5/1061.5/1287.5 -> 2500/2000/1500/1000/500/0 molecules;
# columns 194.5..1534.5 -> t = 0..10. Max tick residual 6.7 molecules, 0.0000 time units.
# The t=0 initial-condition spike is excluded (t >= 0.05).
t,X_lo,X_mid,X_hi,Xstar_lo,Xstar_mid,Xstar_hi
5.906716,1542.905,1587.444,1646.025,272.553,324.113,375.673
5.914179,1542.905,1587.444,1646.025,272.553,324.113,375.673
5.921642,1542.905,1587.444,1646.025,272.553,324.113,375.673
5.929104,1534.129,1594.465,1654.801,272.553,328.501,384.450
5.936567,1534.129,1594.465,1654.801,272.553,328.501,384.450
5.944030,1534.129,1594.465,1654.801,272.553,328.501,384.450
5.951493,1534.129,1594.465,1654.801,272.553,328.501,384.450
5.958955,1569.233,1616.405,1663.577,272.553,324.845,384.450
5.966418,1569.233,1616.405,1663.577,272.553,324.845,384.450
5.973881,1569.233,1616.405,1663.577,272.553,324.845,384.450
5.981343,1569.233,1616.405,1663.577,272.553,324.845,384.450
5.988806,1507.800,1607.629,1707.458,219.896,307.000,402.002
5.996269,1507.800,1607.629,1707.458,219.896,307.000,402.002
6.003731,1507.800,1607.629,1707.458,219.896,307.000,402.002
6.011194,1507.800,1607.629,1707.458,219.896,307.000,402.002
6.018657,1578.010,1655.898,1733.787,211.120,280.232,349.345
6.026119,1578.010,1655.898,1733.787,211.120,280.232,349.345
6.033582,1578.010,1655.898,1733.787,211.120,280.232,349.345
6.041045,1578.010,1655.898,1733.787,211.120,280.232,349.345
6.048507,1578.010,1647.122,1716.234,211.120,284.621,358.121
6.055970,1578.010,1647.122,1716.234,211.120,284.621,358.121
6.063433,1578.010,1647.122,1716.234,211.120,284.621,358.121
6.070896,1578.010,1647.122,1716.234,211.120,284.621,358.121
6.078358,1534.129,1616.405,1698.682,219.896,302.173,384.450
6.085821,1534.129,1616.405,1698.682,219.896,302.173,384.450
6.093284,1534.129,1616.405,1698.682,219.896,302.173,384.450
6.100746,1534.129,1616.405,1698.682,219.896,302.173,384.450
6.108209,1569.233,1633.958,1698.682,228.672,293.397,358.121
6.115672,1569.233,1633.958,1698.682,228.672,293.397,358.121
6.123134,1569.233,1633.958,1698.682,228.672,293.397,358.121
6.130597,1569.233,1633.958,1698.682,228.672,293.397,358.121
6.138060,1578.010,1642.734,1707.458,219.896,284.621,349.345
6.145522,1578.010,1642.734,1707.458,219.896,284.621,349.345
6.152985,1578.010,1642.734,1707.458,219.896,284.621,349.345
6.160448,1578.010,1642.734,1707.458,219.896,284.621,349.345
6.167910,1542.905,1603.241,1663.577,263.777,319.725,375.673
6.175373,1542.905,1603.241,1663.577,263.777,319.725,375.673
6.182836,1542.905,1603.241,1663.577,263.777,319.725,375.673
6.190299,1542.905,1603.241,1663.577,263.777,319.725,375.673
6.197761,1604.338,1660.286,1716.234,219.896,284.621,349.345
6.205224,1604.338,1660.286,1716.234,219.896,284.621,349.345
6.212687,1604.338,1660.286,1716.234,219.896,284.621,349.345
6.220149,1604.338,1660.286,1716.234,219.896,284.621,349.345
6.227612,1578.010,1647.122,1716.234,211.120,280.232,349.345
6.235075,1578.010,1647.122,1716.234,211.120,280.232,349.345
6.242537,1578.010,1647.122,1716.234,211.120,280.232,349.345
6.250000,1578.010,1647.122,1716.234,211.120,280.232,349.345
6.257463,1569.233,1612.017,1654.801,255.001,306.561,358.121
6.264925,1569.233,1612.017,1654.801,255.001,306.561,358.121
6.272388,1569.233,1612.017,1654.801,255.001,306.561,358.121
6.279851,1569.233,1612.017,1654.801,255.001,306.561,358.121
6.287313,1621.890,1677.839,1733.787,193.568,249.516,305.464
6.294776,1621.890,1677.839,1733.787,193.568,249.516,305.464
6.302239,1621.890,1677.839,1733.787,193.568,249.516,305.464
6.309701,1621.890,1677.839,1733.787,193.568,249.516,305.464
6.317164,1683.324,1756.239,1821.549,114.582,201.247,287.912
6.324627,1683.324,1756.239,1821.549,114.582,201.247,287.912
6.332090,1683.324,1756.239,1821.549,114.582,201.247,287.912
6.339552,1683.324,1756.239,1821.549,114.582,201.247,287.912
6.347015,1779.862,1818.257,1856.653,88.254,122.261,156.269
6.354478,1779.862,1818.257,1856.653,88.254,122.261,156.269
6.361940,1779.862,1818.257,1856.653,88.254,122.261,156.269
6.369403,1779.862,1818.257,1856.653,88.254,122.261,156.269
6.376866,1779.862,1818.257,1856.653,70.701,113.485,156.269
6.384328,1779.862,1818.257,1856.653,70.701,113.485,156.269
6.391791,1779.862,1818.257,1856.653,70.701,113.485,156.269
6.399254,1779.862,1818.257,1856.653,70.701,113.485,156.269
6.406716,1814.966,1857.750,1900.534,53.149,91.545,129.940
6.414179,1814.966,1857.750,1900.534,53.149,91.545,129.940
6.421642,1814.966,1857.750,1900.534,53.149,91.545,129.940
6.429104,1814.966,1857.750,1900.534,53.149,91.545,129.940
6.436567,1797.414,1840.198,1882.982,53.149,95.933,138.717
6.444030,1797.414,1840.198,1882.982,53.149,95.933,138.717
6.451493,1797.414,1840.198,1882.982,53.149,95.933,138.717
6.458955,1797.414,1840.198,1882.982,53.149,95.933,138.717
6.466418,1753.533,1818.257,1882.982,53.149,113.485,173.821
6.473881,1753.533,1818.257,1882.982,53.149,113.485,173.821
6.481343,1753.533,1818.257,1882.982,53.149,113.485,173.821
6.488806,1753.533,1818.257,1882.982,53.149,113.485,173.821
6.496269,1709.652,1756.824,1803.996,105.806,161.754,217.702
6.503731,1709.652,1756.824,1803.996,105.806,161.754,217.702
6.511194,1709.652,1756.824,1803.996,105.806,161.754,217.702
6.518657,1709.652,1756.824,1803.996,105.806,161.754,217.702
6.526119,1683.324,1752.436,1821.549,114.582,170.530,226.478
6.533582,1683.324,1752.436,1821.549,114.582,170.530,226.478
6.541045,1683.324,1752.436,1821.549,114.582,170.530,226.478
6.548507,1683.324,1752.436,1821.549,114.582,170.530,226.478
6.555970,1735.981,1783.153,1830.325,79.477,135.426,191.374
6.563433,1735.981,1783.153,1830.325,79.477,135.426,191.374
6.570896,1735.981,1783.153,1830.325,79.477,135.426,191.374
6.578358,1735.981,1783.153,1830.325,79.477,135.426,191.374
6.585821,1806.190,1853.362,1900.534,44.373,100.321,156.269
6.593284,1806.190,1853.362,1900.534,44.373,100.321,156.269
6.600746,1806.190,1853.362,1900.534,44.373,100.321,156.269
6.608209,1806.190,1853.362,1900.534,44.373,100.321,156.269
6.615672,1762.309,1822.646,1882.982,53.149,109.097,165.045
6.623134,1762.309,1822.646,1882.982,53.149,109.097,165.045
6.630597,1762.309,1822.646,1882.982,53.149,109.097,165.045
6.638060,1762.309,1822.646,1882.982,53.149,109.097,165.045
6.645522,1771.085,1814.747,1865.429,70.701,117.873,165.045
6.652985,1771.085,1814.747,1865.429,70.701,117.873,165.045
6.660448,1771.085,1814.747,1865.429,70.701,117.873,165.045
6.667910,1771.085,1814.747,1865.429,70.701,117.873,165.045
6.675373,1806.190,1853.362,1900.534,44.373,100.321,156.269
6.682836,1806.190,1853.362,1900.534,44.373,100.321,156.269
6.690299,1806.190,1853.362,1900.534,44.373,100.321,156.269
6.697761,1806.190,1853.362,1900.534,44.373,100.321,156.269
6.705224,1762.309,1823.899,1891.758,53.149,116.523,173.821
6.712687,1762.309,1823.899,1891.758,53.149,116.523,173.821
6.720149,1762.309,1823.899,1891.758,53.149,116.523,173.821
6.727612,1762.309,1823.899,1891.758,53.149,116.523,173.821
6.735075,1700.876,1761.212,1821.549,105.806,166.142,226.478
6.742537,1700.876,1761.212,1821.549,105.806,166.142,226.478
6.750000,1700.876,1761.212,1821.549,105.806,166.142,226.478
6.757463,1700.876,1761.212,1821.549,105.806,166.142,226.478
6.764925,1779.862,1818.257,1856.653,88.254,122.261,156.269
6.772388,1779.862,1818.257,1856.653,88.254,122.261,156.269
6.779851,1779.862,1818.257,1856.653,88.254,122.261,156.269
6.787313,1779.862,1818.257,1856.653,88.254,122.261,156.269
6.794776,1735.981,1787.541,1839.101,97.030,144.202,191.374
6.802239,1735.981,1787.541,1839.101,97.030,144.202,191.374
6.809701,1735.981,1787.541,1839.101,97.030,144.202,191.374
6.817164,1735.981,1787.541,1839.101,97.030,144.202,191.374
6.824627,1762.309,1827.034,1891.758,53.149,109.097,165.045
6.832090,1762.309,1827.034,1891.758,53.149,109.097,165.045
6.839552,1762.309,1827.034,1891.758,53.149,109.097,165.045
6.847015,1762.309,1827.034,1891.758,53.149,109.097,165.045
6.854478,1841.295,1866.526,1891.758,44.373,75.246,112.388
6.861940,1841.295,1866.526,1891.758,44.373,75.246,112.388
6.869403,1841.295,1866.526,1891.758,44.373,75.246,112.388
6.876866,1841.295,1866.526,1891.758,44.373,75.246,112.388
6.884328,1841.295,1866.526,1891.758,53.149,78.380,103.612
6.891791,1841.295,1866.526,1891.758,53.149,78.380,103.612
6.899254,1841.295,1866.526,1891.758,53.149,78.380,103.612
6.906716,1841.295,1866.526,1891.758,53.149,78.380,103.612
6.914179,1867.623,1884.079,1900.534,44.373,69.604,94.836
6.921642,1867.623,1884.079,1900.534,44.373,69.604,94.836
6.929104,1867.623,1884.079,1900.534,44.373,69.604,94.836
6.936567,1867.623,1884.079,1900.534,44.373,69.604,94.836
6.944030,1858.847,1897.243,1935.639,18.044,52.052,86.060
6.951493,1858.847,1897.243,1935.639,18.044,52.052,86.060
6.958955,1858.847,1897.243,1935.639,18.044,52.052,86.060
6.966418,1858.847,1897.243,1935.639,18.044,52.052,86.060
6.973881,1823.743,1864.089,1918.086,35.597,73.992,112.388
6.981343,1823.743,1864.089,1918.086,35.597,73.992,112.388
6.988806,1823.743,1864.089,1918.086,35.597,73.992,112.388
6.996269,1823.743,1864.089,1918.086,35.597,73.992,112.388
7.003731,1823.743,1857.750,1891.758,44.373,78.380,112.388
7.011194,1823.743,1857.750,1891.758,44.373,78.380,112.388
7.018657,1823.743,1857.750,1891.758,44.373,78.380,112.388
7.026119,1823.743,1857.750,1891.758,44.373,78.380,112.388
7.033582,1823.743,1865.429,1900.534,35.597,73.992,112.388
7.041045,1823.743,1865.429,1900.534,35.597,73.992,112.388
7.048507,1823.743,1865.429,1900.534,35.597,73.992,112.388
7.055970,1823.743,1865.429,1900.534,35.597,73.992,112.388
7.063433,1823.743,1848.974,1874.206,61.925,91.545,121.164
7.070896,1823.743,1848.974,1874.206,61.925,91.545,121.164
7.078358,1823.743,1848.974,1874.206,61.925,91.545,121.164
7.085821,1823.743,1848.974,1874.206,61.925,91.545,121.164
7.093284,1858.847,1892.855,1926.863,26.820,69.604,112.388
7.100746,1858.847,1892.855,1926.863,26.820,69.604,112.388
7.108209,1858.847,1892.855,1926.863,26.820,69.604,112.388
7.115672,1858.847,1892.855,1926.863,26.820,69.604,112.388
7.123134,1806.190,1866.526,1926.863,26.820,78.380,129.940
7.130597,1806.190,1866.526,1926.863,26.820,78.380,129.940
7.138060,1806.190,1866.526,1926.863,26.820,78.380,129.940
7.145522,1806.190,1866.526,1926.863,26.820,78.380,129.940
7.152985,1753.533,1813.869,1874.206,61.925,117.873,173.821
7.160448,1753.533,1813.869,1874.206,61.925,117.873,173.821
7.167910,1753.533,1813.869,1874.206,61.925,117.873,173.821
7.175373,1753.533,1813.869,1874.206,61.925,117.873,173.821
7.182836,1744.757,1783.153,1821.549,105.806,148.590,191.374
7.190299,1744.757,1783.153,1821.549,105.806,148.590,191.374
7.197761,1744.757,1783.153,1821.549,105.806,148.590,191.374
7.205224,1744.757,1783.153,1821.549,105.806,148.590,191.374
7.212687,1621.890,1704.167,1786.444,140.911,223.187,305.464
7.220149,1621.890,1704.167,1786.444,140.911,223.187,305.464
7.227612,1621.890,1704.167,1786.444,140.911,223.187,305.464
7.235075,1621.890,1704.167,1786.444,140.911,223.187,305.464
7.242537,1630.667,1664.674,1698.682,228.672,267.068,305.464
7.250000,1630.667,1664.674,1698.682,228.672,267.068,305.464
7.257463,1630.667,1664.674,1698.682,228.672,267.068,305.464
7.264925,1630.667,1664.674,1698.682,228.672,267.068,305.464
7.272388,1455.143,1542.247,1637.249,255.001,366.166,472.211
7.279851,1455.143,1542.247,1637.249,255.001,366.166,472.211
7.287313,1455.143,1542.247,1637.249,255.001,366.166,472.211
7.294776,1455.143,1542.247,1637.249,255.001,366.166,472.211
7.302239,1499.024,1546.196,1593.368,237.449,352.805,419.554
7.309701,1499.024,1546.196,1593.368,237.449,352.805,419.554
7.317164,1499.024,1546.196,1593.368,237.449,352.805,419.554
7.324627,1499.024,1546.196,1593.368,237.449,352.805,419.554
7.332090,1569.233,1642.734,1716.234,202.344,284.621,366.897
7.339552,1569.233,1642.734,1716.234,202.344,284.621,366.897
7.347015,1569.233,1642.734,1716.234,202.344,284.621,366.897
7.354478,1569.233,1642.734,1716.234,202.344,284.621,366.897
7.361940,1621.890,1654.018,1698.682,219.896,262.680,305.464
7.369403,1621.890,1654.018,1698.682,219.896,262.680,305.464
7.376866,1621.890,1654.018,1698.682,219.896,262.680,305.464
7.384328,1621.890,1654.018,1698.682,219.896,262.680,305.464
7.391791,1516.576,1592.142,1698.682,228.672,323.675,410.778
7.399254,1516.576,1592.142,1698.682,228.672,323.675,410.778
7.406716,1516.576,1592.142,1698.682,228.672,323.675,410.778
7.414179,1516.576,1592.142,1698.682,228.672,323.675,410.778
7.421642,1560.457,1612.017,1663.577,272.553,324.113,375.673
7.429104,1560.457,1612.017,1663.577,272.553,324.113,375.673
7.436567,1560.457,1612.017,1663.577,272.553,324.113,375.673
7.444030,1560.457,1612.017,1663.577,272.553,324.113,375.673
7.451493,1542.905,1632.202,1698.682,219.896,302.173,384.450
7.458955,1542.905,1632.202,1698.682,219.896,302.173,384.450
7.466418,1542.905,1632.202,1698.682,219.896,302.173,384.450
7.473881,1542.905,1632.202,1698.682,219.896,302.173,384.450
7.481343,1534.129,1581.301,1628.473,298.882,350.442,402.002
7.488806,1534.129,1581.301,1628.473,298.882,350.442,402.002
7.496269,1534.129,1581.301,1628.473,298.882,350.442,402.002
7.503731,1534.129,1581.301,1628.473,298.882,350.442,402.002
7.511194,1525.353,1585.689,1646.025,281.329,341.666,402.002
7.518657,1525.353,1585.689,1646.025,281.329,341.666,402.002
7.526119,1525.353,1585.689,1646.025,281.329,341.666,402.002
7.533582,1525.353,1585.689,1646.025,281.329,341.666,402.002
7.541045,1551.681,1612.017,1672.354,255.001,315.337,375.673
7.548507,1551.681,1612.017,1672.354,255.001,315.337,375.673
7.555970,1551.681,1612.017,1672.354,255.001,315.337,375.673
7.563433,1551.681,1612.017,1672.354,255.001,315.337,375.673
7.570896,1586.786,1629.570,1672.354,263.777,302.173,340.569
7.578358,1586.786,1629.570,1672.354,263.777,302.173,340.569
7.585821,1586.786,1629.570,1672.354,263.777,302.173,340.569
7.593284,1586.786,1629.570,1672.354,263.777,302.173,340.569
7.600746,1560.457,1642.734,1725.011,202.344,289.009,375.673
7.608209,1560.457,1642.734,1725.011,202.344,289.009,375.673
7.615672,1560.457,1642.734,1725.011,202.344,289.009,375.673
7.623134,1560.457,1642.734,1725.011,202.344,289.009,375.673
7.630597,1578.010,1660.286,1742.563,202.344,280.232,358.121
7.638060,1578.010,1660.286,1742.563,202.344,280.232,358.121
7.645522,1578.010,1660.286,1742.563,202.344,280.232,358.121
7.652985,1578.010,1660.286,1742.563,202.344,280.232,358.121
7.660448,1525.353,1585.689,1646.025,281.329,337.278,393.226
7.667910,1525.353,1585.689,1646.025,281.329,337.278,393.226
7.675373,1525.353,1585.689,1646.025,281.329,337.278,393.226
7.682836,1525.353,1585.689,1646.025,281.329,337.278,393.226
7.690299,1481.472,1563.748,1646.025,281.329,363.606,445.883
7.697761,1481.472,1563.748,1646.025,281.329,363.606,445.883
7.705224,1481.472,1563.748,1646.025,281.329,363.606,445.883
7.712687,1481.472,1563.748,1646.025,281.329,363.606,445.883
7.720149,1569.233,1618.799,1689.906,219.896,293.397,366.897
7.727612,1569.233,1618.799,1689.906,219.896,293.397,366.897
7.735075,1569.233,1618.799,1689.906,219.896,293.397,366.897
7.742537,1569.233,1618.799,1689.906,219.896,293.397,366.897
7.750000,1604.338,1655.898,1707.458,219.896,271.456,323.016
7.757463,1604.338,1655.898,1707.458,219.896,271.456,323.016
7.764925,1604.338,1655.898,1707.458,219.896,271.456,323.016
7.772388,1604.338,1655.898,1707.458,219.896,271.456,323.016
7.779851,1604.338,1629.570,1654.801,246.225,289.009,331.793
7.787313,1604.338,1629.570,1654.801,246.225,289.009,331.793
7.794776,1604.338,1629.570,1654.801,246.225,289.009,331.793
7.802239,1604.338,1629.570,1654.801,246.225,289.009,331.793
7.809701,1551.681,1603.241,1654.801,272.553,328.501,384.450
7.817164,1551.681,1603.241,1654.801,272.553,328.501,384.450
7.824627,1551.681,1603.241,1654.801,272.553,328.501,384.450
7.832090,1551.681,1603.241,1654.801,272.553,328.501,384.450
7.839552,1534.129,1603.241,1672.354,263.777,332.890,402.002
7.847015,1534.129,1603.241,1672.354,263.777,332.890,402.002
7.854478,1534.129,1603.241,1672.354,263.777,332.890,402.002
7.861940,1534.129,1603.241,1672.354,263.777,332.890,402.002
7.869403,1542.905,1586.566,1637.249,281.329,332.890,384.450
7.876866,1542.905,1586.566,1637.249,281.329,332.890,384.450
7.884328,1542.905,1586.566,1637.249,281.329,332.890,384.450
7.891791,1542.905,1586.566,1637.249,281.329,332.890,384.450
7.899254,1542.905,1603.868,1672.354,272.553,328.501,384.450
7.906716,1542.905,1603.868,1672.354,272.553,328.501,384.450
7.914179,1542.905,1603.868,1672.354,272.553,328.501,384.450
7.921642,1542.905,1603.868,1672.354,272.553,328.501,384.450
7.929104,1525.353,1585.689,1646.025,272.553,337.278,402.002
7.936567,1525.353,1585.689,1646.025,272.553,337.278,402.002
7.944030,1525.353,1585.689,1646.025,272.553,337.278,402.002
7.951493,1525.353,1585.689,1646.025,272.553,337.278,402.002
7.958955,1542.905,1581.301,1619.696,290.106,346.054,402.002
7.966418,1542.905,1581.301,1619.696,290.106,346.054,402.002
7.973881,1542.905,1581.301,1619.696,290.106,346.054,402.002
7.981343,1542.905,1581.301,1619.696,290.106,346.054,402.002
7.988806,1499.024,1554.972,1610.920,307.658,367.994,428.330
7.996269,1499.024,1554.972,1610.920,307.658,367.994,428.330
8.003731,1499.024,1554.972,1610.920,307.658,367.994,428.330
8.011194,1499.024,1554.972,1610.920,307.658,367.994,428.330
8.018657,1604.338,1651.510,1698.682,228.672,288.671,393.226
8.026119,1604.338,1651.510,1698.682,228.672,288.671,393.226
8.033582,1604.338,1651.510,1698.682,228.672,288.671,393.226
8.041045,1604.338,1651.510,1698.682,228.672,288.671,393.226
8.048507,1551.681,1603.241,1654.801,255.001,315.337,375.673
8.055970,1551.681,1603.241,1654.801,255.001,315.337,375.673
8.063433,1551.681,1603.241,1654.801,255.001,315.337,375.673
8.070896,1551.681,1603.241,1654.801,255.001,315.337,375.673
8.078358,1578.010,1660.286,1742.563,193.568,267.068,340.569
8.085821,1578.010,1660.286,1742.563,193.568,267.068,340.569
8.093284,1578.010,1660.286,1742.563,193.568,267.068,340.569
8.100746,1578.010,1660.286,1742.563,193.568,267.068,340.569
8.108209,1586.786,1664.674,1742.563,193.568,267.068,340.569
8.115672,1586.786,1664.674,1742.563,193.568,267.068,340.569
8.123134,1586.786,1664.674,1742.563,193.568,267.068,340.569
8.130597,1586.786,1664.674,1742.563,193.568,267.068,340.569
8.138060,1604.338,1660.286,1716.234,211.120,267.068,323.016
8.145522,1604.338,1660.286,1716.234,211.120,267.068,323.016
8.152985,1604.338,1660.286,1716.234,211.120,267.068,323.016
8.160448,1604.338,1660.286,1716.234,211.120,267.068,323.016
8.167910,1578.010,1682.227,1786.444,149.687,240.740,331.793
8.175373,1578.010,1682.227,1786.444,149.687,240.740,331.793
8.182836,1578.010,1682.227,1786.444,149.687,240.740,331.793
8.190299,1578.010,1682.227,1786.444,149.687,240.740,331.793
8.197761,1727.205,1807.141,1874.206,70.701,136.011,208.926
8.205224,1727.205,1807.141,1874.206,70.701,136.011,208.926
8.212687,1727.205,1807.141,1874.206,70.701,136.011,208.926
8.220149,1727.205,1807.141,1874.206,70.701,136.011,208.926
8.227612,1788.638,1827.034,1865.429,79.477,113.485,147.493
8.235075,1788.638,1827.034,1865.429,79.477,113.485,147.493
8.242537,1788.638,1827.034,1865.429,79.477,113.485,147.493
8.250000,1788.638,1827.034,1865.429,79.477,113.485,147.493
8.257463,1735.981,1796.317,1856.653,88.254,144.202,200.150
8.264925,1735.981,1796.317,1856.653,88.254,144.202,200.150
8.272388,1735.981,1796.317,1856.653,88.254,144.202,200.150
8.279851,1735.981,1796.317,1856.653,88.254,144.202,200.150
8.287313,1779.862,1818.257,1856.653,88.254,117.873,147.493
8.294776,1779.862,1818.257,1856.653,88.254,117.873,147.493
8.302239,1779.862,1818.257,1856.653,88.254,117.873,147.493
8.309701,1779.862,1818.257,1856.653,88.254,117.873,147.493
8.317164,1779.862,1826.058,1865.429,79.477,148.590,217.702
8.324627,1779.862,1826.058,1865.429,79.477,148.590,217.702
8.332090,1779.862,1826.058,1865.429,79.477,148.590,217.702
8.339552,1779.862,1826.058,1865.429,79.477,148.590,217.702
8.347015,1700.876,1765.600,1830.325,88.254,157.366,226.478
8.354478,1700.876,1765.600,1830.325,88.254,157.366,226.478
8.361940,1700.876,1765.600,1830.325,88.254,157.366,226.478
8.369403,1700.876,1765.600,1830.325,88.254,157.366,226.478
8.376866,1797.414,1840.198,1882.982,53.149,100.321,147.493
8.384328,1797.414,1840.198,1882.982,53.149,100.321,147.493
8.391791,1797.414,1840.198,1882.982,53.149,100.321,147.493
8.399254,1797.414,1840.198,1882.982,53.149,100.321,147.493
8.406716,1806.190,1862.138,1918.086,44.373,87.157,129.940
8.414179,1806.190,1862.138,1918.086,44.373,87.157,129.940
8.421642,1806.190,1862.138,1918.086,44.373,87.157,129.940
8.429104,1806.190,1862.138,1918.086,44.373,87.157,129.940
8.436567,1832.519,1879.691,1926.863,35.597,73.992,112.388
8.444030,1832.519,1879.691,1926.863,35.597,73.992,112.388
8.451493,1832.519,1879.691,1926.863,35.597,73.992,112.388
8.458955,1832.519,1879.691,1926.863,35.597,73.992,112.388
8.466418,1823.743,1853.362,1882.982,53.149,82.769,112.388
8.473881,1823.743,1853.362,1882.982,53.149,82.769,112.388
8.481343,1823.743,1853.362,1882.982,53.149,82.769,112.388
8.488806,1823.743,1853.362,1882.982,53.149,82.769,112.388
8.496269,1788.638,1831.422,1874.206,70.701,109.097,147.493
8.503731,1788.638,1831.422,1874.206,70.701,109.097,147.493
8.511194,1788.638,1831.422,1874.206,70.701,109.097,147.493
8.518657,1788.638,1831.422,1874.206,70.701,109.097,147.493
8.526119,1788.638,1813.869,1839.101,70.701,109.097,147.493
8.533582,1788.638,1813.869,1839.101,70.701,109.097,147.493
8.541045,1788.638,1813.869,1839.101,70.701,109.097,147.493
8.548507,1788.638,1813.869,1839.101,70.701,109.097,147.493
8.555970,1762.309,1796.317,1830.325,88.254,126.649,165.045
8.563433,1762.309,1796.317,1830.325,88.254,126.649,165.045
8.570896,1762.309,1796.317,1830.325,88.254,126.649,165.045
8.578358,1762.309,1796.317,1830.325,88.254,126.649,165.045
8.585821,1779.862,1813.869,1847.877,88.254,122.261,156.269
8.593284,1779.862,1813.869,1847.877,88.254,122.261,156.269
8.600746,1779.862,1813.869,1847.877,88.254,122.261,156.269
8.608209,1779.862,1813.869,1847.877,88.254,122.261,156.269
8.615672,1797.414,1831.422,1865.429,70.701,109.097,147.493
8.623134,1797.414,1831.422,1865.429,70.701,109.097,147.493
8.630597,1797.414,1831.422,1865.429,70.701,109.097,147.493
8.638060,1797.414,1831.422,1865.429,70.701,109.097,147.493
8.645522,1727.205,1793.810,1926.863,88.254,148.590,208.926
8.652985,1727.205,1793.810,1926.863,88.254,148.590,208.926
8.660448,1727.205,1793.810,1926.863,88.254,148.590,208.926
8.667910,1727.205,1793.810,1926.863,88.254,148.590,208.926
8.675373,1692.100,1765.600,1926.863,97.030,185.382,244.031
8.682836,1692.100,1765.600,1926.863,97.030,185.382,244.031
8.690299,1692.100,1765.600,1926.863,97.030,185.382,244.031
8.697761,1692.100,1765.600,1926.863,97.030,185.382,244.031
8.705224,1771.085,1827.034,1882.982,53.149,113.485,173.821
8.712687,1771.085,1827.034,1882.982,53.149,113.485,173.821
8.720149,1771.085,1827.034,1882.982,53.149,113.485,173.821
8.727612,1771.085,1827.034,1882.982,53.149,113.485,173.821
8.735075,1727.205,1779.496,1839.101,105.806,169.855,226.478
8.742537,1727.205,1779.496,1839.101,105.806,169.855,226.478
8.750000,1727.205,1779.496,1839.101,105.806,169.855,226.478
8.757463,1727.205,1779.496,1839.101,105.806,169.855,226.478
8.764925,1630.667,1717.331,1803.996,132.134,193.098,261.583
8.772388,1630.667,1717.331,1803.996,132.134,193.098,261.583
8.779851,1630.667,1717.331,1803.996,132.134,193.098,261.583
8.787313,1630.667,1717.331,1803.996,132.134,193.098,261.583
8.794776,1718.428,1781.272,1856.653,88.254,156.112,217.702
8.802239,1718.428,1781.272,1856.653,88.254,156.112,217.702
8.809701,1718.428,1781.272,1856.653,88.254,156.112,217.702
8.817164,1718.428,1781.272,1856.653,88.254,156.112,217.702
8.824627,1841.295,1870.915,1900.534,44.373,73.992,103.612
8.832090,1841.295,1870.915,1900.534,44.373,73.992,103.612
8.839552,1841.295,1870.915,1900.534,44.373,73.992,103.612
8.847015,1841.295,1870.915,1900.534,44.373,73.992,103.612
8.854478,1806.190,1853.362,1900.534,44.373,91.545,138.717
8.861940,1806.190,1853.362,1900.534,44.373,91.545,138.717
8.869403,1806.190,1853.362,1900.534,44.373,91.545,138.717
8.876866,1806.190,1853.362,1900.534,44.373,91.545,138.717
8.884328,1814.966,1857.750,1900.534,44.373,82.769,121.164
8.891791,1814.966,1857.750,1900.534,44.373,82.769,121.164
8.899254,1814.966,1857.750,1900.534,44.373,82.769,121.164
8.906716,1814.966,1857.750,1900.534,44.373,82.769,121.164
8.914179,1814.966,1857.750,1900.534,44.373,87.157,129.940
8.921642,1814.966,1857.750,1900.534,44.373,87.157,129.940
8.929104,1814.966,1857.750,1900.534,44.373,87.157,129.940
8.936567,1814.966,1857.750,1900.534,44.373,87.157,129.940
8.944030,1814.966,1848.974,1882.982,53.149,87.157,121.164
8.951493,1814.966,1848.974,1882.982,53.149,87.157,121.164
8.958955,1814.966,1848.974,1882.982,53.149,87.157,121.164
8.966418,1814.966,1848.974,1882.982,53.149,87.157,121.164
8.973881,1788.638,1835.810,1882.982,61.925,100.321,138.717
8.981343,1788.638,1835.810,1882.982,61.925,100.321,138.717
8.988806,1788.638,1835.810,1882.982,61.925,100.321,138.717
8.996269,1788.638,1835.810,1882.982,61.925,100.321,138.717
9.003731,1762.309,1822.646,1882.982,53.149,109.097,165.045
9.011194,1762.309,1822.646,1882.982,53.149,109.097,165.045
9.018657,1762.309,1822.646,1882.982,53.149,109.097,165.045
9.026119,1762.309,1822.646,1882.982,53.149,109.097,165.045
9.033582,1674.548,1730.496,1786.444,149.687,205.635,261.583
9.041045,1674.548,1730.496,1786.444,149.687,205.635,261.583
